chapter_number	verse_number	token_number	arabic	embedding_id	translation	pause_mark	irab_end	chunk_end
7	128	4	ٱسْتَعِينُوا۟	48596	"Seek help	0	0	0
7	128	5	بِٱللَّهِ	338	from Allah	0	0	0
7	128	6	وَٱصْبِرُوٓا۟	49953	and be patient.	3	1	1
7	128	7	إِنَّ	3	Indeed,	0	0	0
7	128	8	ٱلْأَرْضَ	178	the earth	0	0	0
7	128	9	لِلَّهِ	210	(belongs) to Allah.	0	1	1
7	128	10	يُورِثُهَا	77022	He causes to inherit it	0	1	0
7	128	11	مَن	2	whom	0	0	0
7	128	12	يَشَآءُ	1761	He wills	0	1	0
7	128	13	مِنْ	2	of	0	0	0
7	128	14	عِبَادِهِۦ	2536	His servants.	3	0	1
7	128	15	وَٱلْعَٰقِبَةُ	31732	And the end	0	1	0
7	128	16	لِلْمُتَّقِينَ	11787	(is) for the righteous."	0	1	1
7	129	1	قَالُوٓا۟	266	They said,	0	1	0
7	129	2	أُوذِينَا	150216	"We have been harmed	0	1	0
7	129	3	مِن	2	from	0	0	0
7	129	4	قَبْلِ	74	before	0	0	0
7	129	5	أَن	3	[that]	0	0	0
7	129	6	تَأْتِيَنَا	28770	you came to us	0	1	1
7	129	7	وَمِنۢ	61	from	0	0	0
7	129	8	بَعْدِ	45	and after	0	0	0
7	129	9	مَا	11	[what]	0	0	0
7	129	10	جِئْتَنَا	1147097	you have come to us."	5	1	1
7	129	11	قَالَ	9	He said,	0	0	0
7	129	12	عَسَىٰ	4992	"Perhaps	0	0	0
7	129	13	رَبُّكُمْ	2625	your Lord	0	1	0
7	129	14	أَن	3	[that]	0	0	0
7	129	15	يُهْلِكَ	12473	will destroy	0	0	0
7	129	16	عَدُوَّكُمْ	29096	your enemy	0	1	1
7	129	17	وَيَسْتَخْلِفَكُمْ	153365	and make you successors	0	0	0
7	129	18	فِى	1	in	0	0	0
7	129	19	ٱلْأَرْضِ	178	the earth,	0	1	1
7	129	20	فَيَنظُرَ	15137	then see	0	0	0
7	129	21	كَيْفَ	328	how	0	0	0
7	129	22	تَعْمَلُونَ	7006	you will do."	0	1	1
7	130	1	وَلَقَدْ	912	And certainly,	0	0	0
7	130	2	أَخَذْنَآ	10882	We seized	0	1	0
7	130	3	ءَالَ	320	(the) people	0	0	0
7	130	4	فِرْعَوْنَ	2391	(of) Firaun	0	1	0
7	130	5	بِٱلسِّنِينَ	58749	with years (of famine)	0	0	1
7	130	6	وَنَقْصٍ	12979	and a deficit	0	0	0
7	130	7	مِّنَ	2	of	0	0	0
7	130	8	ٱلثَّمَرَٰتِ	21272	[the] fruits,	0	1	1
7	130	9	لَعَلَّهُمْ	9652	so that they may	0	0	0
7	130	10	يَذَّكَّرُونَ	8959	receive admonition.	0	1	1
7	131	1	فَإِذَا	164	But when	0	0	0
7	131	2	جَآءَتْهُمُ	19945	came to them	0	0	0
7	131	3	ٱلْحَسَنَةُ	5319	the good	0	1	0
7	131	4	قَالُوا۟	266	they said,	0	0	0
7	131	5	لَنَا	286	"For us	0	0	0
7	131	6	هَٰذِهِۦ	33	(is) this."	3	1	1
7	131	7	وَإِن	44	And if	0	0	0
7	131	8	تُصِبْهُمْ	53204	afflicts them	0	0	0
7	131	9	سَيِّئَةٌ	0	bad,	0	1	1
7	131	10	يَطَّيَّرُوا۟	120652	they ascribe evil omens	0	0	0
7	131	11	بِمُوسَىٰ	25908	to Musa	0	1	0
7	131	12	وَمَن	61	and who	0	0	0
7	131	13	مَّعَهُۥٓ	326	(were) with him.	4	1	1
7	131	14	أَلَآ	27	Behold!	0	0	0
7	131	15	إِنَّمَا	180	Only	0	0	0
7	131	16	طَٰٓئِرُهُمْ	0	their evil omens	0	0	0
7	131	17	عِندَ	70	(are) with	0	0	0
7	131	18	ٱللَّهِ	4	Allah	0	1	1
7	131	19	وَلَٰكِنَّ	142	but	0	0	0
7	131	20	أَكْثَرَهُمْ	5856	most of them	0	1	0
7	131	21	لَا	10	(do) not	0	0	0
7	131	22	يَعْلَمُونَ	2790	know.	0	1	1
7	132	1	وَقَالُوا۟	1683	And they said,	0	1	0
7	132	2	مَهْمَا	2222	"Whatever	0	1	0
7	132	3	تَأْتِنَا	85605	you bring us	0	0	0
7	132	4	بِهِۦ	30	therewith	0	1	0
7	132	5	مِنْ	2	of	0	0	0
7	132	6	ءَايَةٍ	399	(the) sign	0	1	1
7	132	7	لِّتَسْحَرَنَا	179145	so that you bewitch us	0	0	0
7	132	8	بِهَا	67	with it,	0	1	1
7	132	9	فَمَا	287	then not	0	0	0
7	132	10	نَحْنُ	660	we	0	0	0
7	132	11	لَكَ	192	(will be) in you	0	0	0
7	132	12	بِمُؤْمِنِينَ	1142030	believers."	0	1	1
7	133	1	فَأَرْسَلْنَا	40342	So We sent	0	0	0
7	133	2	عَلَيْهِمُ	193	on them	0	0	0
7	133	3	ٱلطُّوفَانَ	20739	the flood	0	1	1
7	133	4	وَٱلْجَرَادَ	40013	and the locusts	0	0	0
7	133	5	وَٱلْقُمَّلَ	56641	and the lice	0	0	0
7	133	6	وَٱلضَّفَادِعَ	74671	and the frogs	0	0	0
7	133	7	وَٱلدَّمَ	13267	and the blood	0	1	0
7	133	8	ءَايَٰتٍ	1555	(as) signs	0	0	0
7	133	9	مُّفَصَّلَٰتٍ	118167	manifest,	0	1	1
7	133	10	فَٱسْتَكْبَرُوا۟	77561	but they showed arrogance	0	1	0
7	133	11	وَكَانُوا۟	2474	and they were	0	1	0
7	133	12	قَوْمًا	3478	a people,	0	0	0
7	133	13	مُّجْرِمِينَ	34117	criminal.	0	1	1
7	134	1	وَلَمَّا	656	And when	0	0	0
7	134	2	وَقَعَ	482	fell	0	0	0
7	134	3	عَلَيْهِمُ	193	on them	0	0	0
7	134	4	ٱلرِّجْزُ	10035	the punishment,	0	1	0
7	134	5	قَالُوا۟	266	they said,	0	1	0
7	134	6	يَٰمُوسَى	228	"O Musa!	0	1	1
7	134	7	ٱدْعُ	8631	Invoke	0	0	0
7	134	8	لَنَا	286	for us	0	0	0
7	134	9	رَبَّكَ	1011	your Lord	0	1	0
7	134	10	بِمَا	90	by what	0	0	0
7	134	11	عَهِدَ	1001	He has promised	0	0	0
7	134	12	عِندَكَ	2348	to you.	3	1	1
7	134	13	لَئِن	4810	If	0	0	0
7	134	14	كَشَفْتَ	10791	you remove	0	0	0
7	134	15	عَنَّا	3014	from us	0	0	0
7	134	16	ٱلرِّجْزَ	10035	the punishment	0	1	1
7	134	17	لَنُؤْمِنَنَّ	0	surely, we will believe	0	0	0
7	134	18	لَكَ	192	[for] you	0	1	1
7	134	19	وَلَنُرْسِلَنَّ	194922	and surely, we will send	0	0	0
7	134	20	مَعَكَ	2724	with you	0	1	0
7	134	21	بَنِىٓ	282	(the) Children	0	0	0
7	134	22	إِسْرَٰٓءِيلَ	787647	(of) Israel."	0	1	1
7	135	1	فَلَمَّا	232	But when	0	0	0
7	135	2	كَشَفْنَا	57065	We removed	0	1	0
7	135	3	عَنْهُمُ	505	from them	0	0	0
7	135	4	ٱلرِّجْزَ	10035	the punishment	0	0	0
7	135	5	إِلَىٰٓ	8	till	0	0	0
7	135	6	أَجَلٍ	205	a (fixed) term	0	1	1
7	135	7	هُم	265	(which) they	0	0	0
7	135	8	بَٰلِغُوهُ	172625	were to reach [it],	0	1	1
7	135	9	إِذَا	35	then,	0	0	0
7	135	10	هُمْ	265	they	0	0	0
7	135	11	يَنكُثُونَ	129324	broke (the word).	0	1	1
7	136	1	فَٱنتَقَمْنَا	99121	So We took retribution	0	0	0
7	136	2	مِنْهُمْ	168	from them	0	1	1
7	136	3	فَأَغْرَقْنَٰهُمْ	107750	and We drowned them	0	0	0
7	136	4	فِى	1	in	0	0	0
7	136	5	ٱلْيَمِّ	6150	the sea	0	1	1
7	136	6	بِأَنَّهُمْ	3850	because they	0	0	0
7	136	7	كَذَّبُوا۟	8296	denied	0	0	0
7	136	8	بِـَٔايَٰتِنَا	12393	Our Signs,	0	1	1
7	136	9	وَكَانُوا۟	2474	and they were	0	0	0
7	136	10	عَنْهَا	250	to them	0	0	0
7	136	11	غَٰفِلِينَ	38785	heedless.	0	1	1
7	137	1	وَأَوْرَثْنَا	76689	And We made inheritors	0	0	0
7	137	2	ٱلْقَوْمَ	846	the people	0	1	0
7	137	3	ٱلَّذِينَ	101	those who	0	0	0
7	137	4	كَانُوا۟	302	were	0	0	0
7	137	5	يُسْتَضْعَفُونَ	123709	considered weak -	0	1	1
7	137	6	مَشَٰرِقَ	21870	(the) eastern (parts)	0	0	0
7	137	7	ٱلْأَرْضِ	178	(of) the land	0	0	0
7	137	8	وَمَغَٰرِبَهَا	26094	and the western (parts) of it,	0	1	1
7	137	9	ٱلَّتِى	18	which	0	0	0
7	137	10	بَٰرَكْنَا	46512	We blessed	0	0	0
7	137	11	فِيهَا	63	[in it].	3	1	1
7	137	12	وَتَمَّتْ	14447	And was fulfilled	0	0	0
7	137	13	كَلِمَتُ	23944	(the) word	0	0	0
7	137	14	رَبِّكَ	1011	(of) your Lord -	0	0	0
7	137	15	ٱلْحُسْنَىٰ	5748	the best	0	1	0
7	137	16	عَلَىٰ	5	for	0	0	0
7	137	17	بَنِىٓ	282	(the) Children	0	0	0
7	137	18	إِسْرَٰٓءِيلَ	787647	(of) Israel	0	1	0
7	137	19	بِمَا	90	because	0	0	0
7	137	20	صَبَرُوا۟	18111	they were patient.	3	1	1
7	137	21	وَدَمَّرْنَا	144976	And We destroyed	0	0	0
7	137	22	مَا	11	what	0	0	0
7	137	23	كَانَ	16	used to	0	1	0
7	137	24	يَصْنَعُ	5386	make	0	0	0
7	137	25	فِرْعَوْنُ	2391	Firaun	0	1	0
7	137	26	وَقَوْمُهُۥ	13779	and his people,	0	1	1
7	137	27	وَمَا	76	and what	0	0	0
7	137	28	كَانُوا۟	302	they used to	0	0	0
7	137	29	يَعْرِشُونَ	80762	erect.	0	1	1
7	138	1	وَجَٰوَزْنَا	121110	And We led across	0	0	0
7	138	2	بِبَنِىٓ	21422	(the) Children	0	0	0
7	138	3	إِسْرَٰٓءِيلَ	787647	(of) Israel	0	0	0
7	138	4	ٱلْبَحْرَ	501	the sea.	0	1	1
7	138	5	فَأَتَوْا۟	10961	Then they came	0	0	0
7	138	6	عَلَىٰ	5	upon	0	0	0
7	138	7	قَوْمٍ	640	a people	0	1	0
7	138	8	يَعْكُفُونَ	69476	devoted	0	0	0
7	138	9	عَلَىٰٓ	5	to	0	0	0
7	138	10	أَصْنَامٍ	37306	idols	0	0	0
7	138	11	لَّهُمْ	124	of theirs.	5	1	1
7	138	12	قَالُوا۟	266	They said,	0	0	0
7	138	13	يَٰمُوسَى	228	"O Musa!	0	1	1
7	138	14	ٱجْعَل	5726	Make	0	0	0
7	138	15	لَّنَآ	286	for us	0	0	0
7	138	16	إِلَٰهًا	7844	a god	0	1	0
7	138	17	كَمَا	41	like what	0	0	0
7	138	18	لَهُمْ	124	they have	0	0	0
7	138	19	ءَالِهَةٌ	8649	gods.	5	1	1
7	138	20	قَالَ	9	He said,	0	0	0
7	138	21	إِنَّكُمْ	2845	"Indeed, you	0	0	0
7	138	22	قَوْمٌ	640	(are) a people	0	1	0
7	138	23	تَجْهَلُونَ	62729	ignorant.	0	1	1
7	139	1	إِنَّ	3	Indeed	0	0	0
7	139	2	هَٰٓؤُلَآءِ	52601	these,	0	1	0
7	139	3	مُتَبَّرٌ	126253	destroyed	0	0	0
7	139	4	مَّا	11	(is) what	0	0	0
7	139	5	هُمْ	265	they	0	0	0
7	139	6	فِيهِ	40	(are) in it	0	1	1
7	139	7	وَبَٰطِلٌ	29308	and vain	0	0	0
7	139	8	مَّا	11	(is) what	0	0	0
7	139	9	كَانُوا۟	302	they used to	0	0	0
7	139	10	يَعْمَلُونَ	3497	do."	0	1	1
7	140	1	قَالَ	9	He said,	0	0	0
7	140	2	أَغَيْرَ	18505	"Should other than	0	0	0
7	140	3	ٱللَّهِ	4	Allah	0	1	0
7	140	4	أَبْغِيكُمْ	182333	I seek for you	0	0	0
7	140	5	إِلَٰهًا	7844	a god,	0	1	1
7	140	6	وَهُوَ	38	while He	0	0	0
7	140	7	فَضَّلَكُمْ	31772	has preferred you	0	1	0
7	140	8	عَلَى	5	over	0	0	0
7	140	9	ٱلْعَٰلَمِينَ	1277	the worlds?"	0	1	1
7	141	1	وَإِذْ	747	And when	0	0	0
7	141	2	أَنجَيْنَٰكُم	127275	We saved you	0	1	0
7	141	3	مِّنْ	2	from	0	0	0
7	141	4	ءَالِ	320	(the) people	0	0	0
7	141	5	فِرْعَوْنَ	2391	(of) Firaun	0	1	1
7	141	6	يَسُومُونَكُمْ	86664	who were afflicting you	0	1	0
7	141	7	سُوٓءَ	1855	(with) worst	0	0	0
7	141	8	ٱلْعَذَابِ	1696	(of) torment,	3	0	1
7	141	9	يُقَتِّلُونَ	14754	they were killing	0	1	0
7	141	10	أَبْنَآءَكُمْ	51878	your sons	0	0	0
7	141	11	وَيَسْتَحْيُونَ	97641	and letting live	0	0	0
7	141	12	نِسَآءَكُمْ	47393	your women.	5	1	1
7	141	13	وَفِى	49	And in	0	0	0
7	141	14	ذَٰلِكُم	8567	that	0	0	0
7	141	15	بَلَآءٌ	10169	(was) a trial	0	1	0
7	141	16	مِّن	2	from	0	0	0
7	141	17	رَّبِّكُمْ	2625	your Lord	0	0	0
7	141	18	عَظِيمٌ	1341	great.	0	1	1
7	142	1	وَوَٰعَدْنَا	122828	And We appointed	0	0	0
7	142	2	مُوسَىٰ	228	(for) Musa	0	1	0
7	142	3	ثَلَٰثِينَ	3060	thirty	0	0	0
7	142	4	لَيْلَةً	708	nights	0	1	1
7	142	5	وَأَتْمَمْنَٰهَا	140883	and We completed them	0	0	0
7	142	6	بِعَشْرٍ	14008	with ten (more),	0	1	1
7	142	7	فَتَمَّ	24063	so was completed	0	0	0
7	142	8	مِيقَٰتُ	22021	(the) set term	0	0	0
7	142	9	رَبِّهِۦٓ	1034	(of) his Lord	0	1	0
7	142	10	أَرْبَعِينَ	2245	(of) forty	0	0	0
7	142	11	لَيْلَةً	708	night(s).	5	1	1
7	142	12	وَقَالَ	48	And said	0	0	0
7	142	13	مُوسَىٰ	228	Musa	0	0	0
7	142	14	لِأَخِيهِ	10871	to his brother	0	1	0
7	142	15	هَٰرُونَ	1296	Harun,	0	1	1
7	142	16	ٱخْلُفْنِى	114580	"Take my place	0	0	0
7	142	17	فِى	1	in	0	0	0
7	142	18	قَوْمِى	7205	my people,	0	1	0
7	142	19	وَأَصْلِحْ	15025	and do right	0	0	1
7	142	20	وَلَا	19	and (do) not	0	0	0
7	142	21	تَتَّبِعْ	3092	follow	0	1	0
7	142	22	سَبِيلَ	369	(the) way	0	0	0
7	142	23	ٱلْمُفْسِدِينَ	19635	(of) the corrupters."	0	1	1
7	143	1	وَلَمَّا	656	And when	0	0	0
7	143	2	جَآءَ	204	came	0	0	0
7	143	3	مُوسَىٰ	228	Musa	0	1	0
7	143	4	لِمِيقَٰتِنَا	89529	to Our appointed place	0	1	0
7	143	5	وَكَلَّمَهُۥ	42669	and spoke to him	0	0	0
7	143	6	رَبُّهُۥ	1034	his Lord,	0	0	1
7	143	7	قَالَ	9	he said,	0	1	0
7	143	8	رَبِّ	393	"O my Lord!	0	0	1
7	143	9	أَرِنِىٓ	30742	Show me	0	0	0
7	143	10	أَنظُرْ	260	(that) I may look	0	0	0
7	143	11	إِلَيْكَ	836	at You."	5	1	1
7	143	12	قَالَ	9	He said,	0	0	0
7	143	13	لَن	602	"Never	0	0	0
7	143	14	تَرَىٰنِى	18092	you (can) see Me,	0	1	1
7	143	15	وَلَٰكِنِ	142	but	0	0	0
7	143	16	ٱنظُرْ	260	look	0	0	0
7	143	17	إِلَى	8	at	0	0	0
7	143	18	ٱلْجَبَلِ	2629	the mountain	0	1	1
7	143	19	فَإِنِ	59	[then] if	0	0	0
7	143	20	ٱسْتَقَرَّ	6803	it remains	0	0	0
7	143	21	مَكَانَهُۥ	3404	in its place	0	1	0
7	143	22	فَسَوْفَ	7513	then	0	0	0
7	143	23	تَرَىٰنِى	18092	you (will) see Me."	5	1	1
7	143	24	فَلَمَّا	232	But when	0	0	0
7	143	25	تَجَلَّىٰ	17814	revealed (His) Glory	0	0	0
7	143	26	رَبُّهُۥ	1034	his Lord	0	1	0
7	143	27	لِلْجَبَلِ	46546	to the mountain,	0	0	1
7	143	28	جَعَلَهُۥ	2780	He made it	0	0	0
7	143	29	دَكًّا	35909	crumbled to dust	0	1	1
7	143	30	وَخَرَّ	23425	and fell down	0	0	0
7	143	31	مُوسَىٰ	228	Musa	0	0	0
7	143	32	صَعِقًا	81266	unconscious.	5	1	1
7	143	33	فَلَمَّآ	232	And when	0	0	0
7	143	34	أَفَاقَ	9723	he recovered	0	0	0
7	143	35	قَالَ	9	he said,	0	1	0
7	143	36	سُبْحَٰنَكَ	7496	"Glory be to You!	0	0	1
7	143	37	تُبْتُ	14375	I turn (in repentance)	0	0	0
7	143	38	إِلَيْكَ	836	to you,	0	1	1
7	143	39	وَأَنَا۠	375	and I am	0	0	0
7	143	40	أَوَّلُ	200	(the) first	0	0	0
7	143	41	ٱلْمُؤْمِنِينَ	119475	(of) the believers."	0	1	1
7	144	1	قَالَ	9	He said,	0	0	0
7	144	2	يَٰمُوسَىٰٓ	228	"O Musa!	0	1	1
7	144	3	إِنِّى	256	Indeed, I	0	0	0
7	144	4	ٱصْطَفَيْتُكَ	101849	have chosen you	0	0	0
7	144	5	عَلَى	5	over	0	0	0
7	144	6	ٱلنَّاسِ	78	the people	0	1	1
7	144	7	بِرِسَٰلَٰتِى	119817	with My Messages	0	0	0
7	144	8	وَبِكَلَٰمِى	124840	and with My words.	0	1	1
7	144	9	فَخُذْ	10140	So take	0	0	0
7	144	10	مَآ	11	what	0	0	0
7	144	11	ءَاتَيْتُكَ	31961	I have given you	0	1	1
7	144	12	وَكُن	12032	and be	0	0	0
7	144	13	مِّنَ	2	among	0	0	0
7	144	14	ٱلشَّٰكِرِينَ	21813	the grateful."	0	1	1
7	145	1	وَكَتَبْنَا	44470	And We ordained (laws)	0	0	0
7	145	2	لَهُۥ	22	for him	0	0	0
7	145	3	فِى	1	in	0	0	0
7	145	4	ٱلْأَلْوَاحِ	23312	the tablets -	0	1	0
7	145	5	مِن	2	of	0	0	0
7	145	6	كُلِّ	43	every	0	0	0
7	145	7	شَىْءٍ	119	thing,	0	1	1
7	145	8	مَّوْعِظَةً	16527	an instruction	0	0	0
7	145	9	وَتَفْصِيلًا	27359	and explanation	0	1	0
7	145	10	لِّكُلِّ	406	for every	0	0	0
7	145	11	شَىْءٍ	119	thing,	0	0	1
7	145	12	فَخُذْهَا	44590	"So take them	0	0	0
7	145	13	بِقُوَّةٍ	3832	with firmness	0	1	1
7	145	14	وَأْمُرْ	2384	and order	0	0	0
7	145	15	قَوْمَكَ	8405	your people	0	1	0
7	145	16	يَأْخُذُوا۟	19009	(to) take	0	0	0
7	145	17	بِأَحْسَنِهَا	135037	(the) best of it.	5	1	1
7	145	18	سَأُو۟رِيكُمْ	107743	I will show you	0	1	0
7	145	19	دَارَ	335	(the) home	0	0	0
7	145	20	ٱلْفَٰسِقِينَ	23901	(of) the defiantly disobedient."	0	1	1
7	146	1	سَأَصْرِفُ	106933	I will turn away	0	0	0
7	146	2	عَنْ	7	from	0	0	0
7	146	3	ءَايَٰتِىَ	34087	My Signs	0	1	1
7	146	4	ٱلَّذِينَ	101	those who	0	0	0
7	146	5	يَتَكَبَّرُونَ	90787	are arrogant	0	0	0
7	146	6	فِى	1	in	0	0	0
7	146	7	ٱلْأَرْضِ	178	the earth	0	1	0
7	146	8	بِغَيْرِ	491	without	0	0	0
7	146	9	ٱلْحَقِّ	236	[the] right;	0	1	1
7	146	10	وَإِن	44	and if	0	0	0
7	146	11	يَرَوْا۟	10079	they see	0	0	0
7	146	12	كُلَّ	43	every	0	0	0
7	146	13	ءَايَةٍ	399	sign,	0	1	1
7	146	14	لَّا	10	not	0	0	0
7	146	15	يُؤْمِنُوا۟	461715	(will) they believe	0	0	0
7	146	16	بِهَا	67	in it.	0	1	1
7	146	17	وَإِن	44	And if	0	0	0
7	146	18	يَرَوْا۟	10079	they see	0	0	0
7	146	19	سَبِيلَ	369	(the) way	0	0	0
7	146	20	ٱلرُّشْدِ	8372	(of) the righteousness,	0	1	1
7	146	21	لَا	10	not	0	0	0
7	146	22	يَتَّخِذُوهُ	83040	(will) they take it	0	0	0
7	146	23	سَبِيلًا	5564	(as) a way,	0	1	1
7	146	24	وَإِن	44	but if	0	0	0
7	146	25	يَرَوْا۟	10079	they see	0	0	0
7	146	26	سَبِيلَ	369	(the) way	0	0	0
7	146	27	ٱلْغَىِّ	16180	(of) [the] error,	0	0	1
7	146	28	يَتَّخِذُوهُ	83040	they will take it	0	0	0
7	146	29	سَبِيلًا	5564	(as) a way.	5	1	1
7	146	30	ذَٰلِكَ	15	That	0	0	0
7	146	31	بِأَنَّهُمْ	3850	(is) because they	0	0	0
7	146	32	كَذَّبُوا۟	8296	denied	0	0	0
7	146	33	بِـَٔايَٰتِنَا	12393	Our Signs	0	1	1
7	146	34	وَكَانُوا۟	2474	and they were	0	0	0
7	146	35	عَنْهَا	250	of them	0	0	0
7	146	36	غَٰفِلِينَ	38785	heedless.	0	1	1
7	147	1	وَٱلَّذِينَ	1426	And those who	0	0	0
7	147	2	كَذَّبُوا۟	8296	denied	0	0	0
7	147	3	بِـَٔايَٰتِنَا	12393	Our Signs	0	1	0
7	147	4	وَلِقَآءِ	46253	and (the) meeting	0	0	0
7	147	5	ٱلْءَاخِرَةِ	790	(of) the Hereafter -	0	1	1
7	147	6	حَبِطَتْ	50465	worthless	0	0	0
7	147	7	أَعْمَٰلُهُمْ	4903	(are) their deeds.	5	1	1
7	147	8	هَلْ	162	Will	0	0	0
7	147	9	يُجْزَوْنَ	63068	they be recompensed	0	1	0
7	147	10	إِلَّا	27	except	0	0	0
7	147	11	مَا	11	(for) what	0	0	0
7	147	12	كَانُوا۟	302	they used to	0	0	0
7	147	13	يَعْمَلُونَ	3497	do?	0	1	1
7	148	1	وَٱتَّخَذَ	14825	And took	0	0	0
7	148	2	قَوْمُ	640	(the) people	0	0	0
7	148	3	مُوسَىٰ	228	(of) Musa,	0	0	0
7	148	4	مِنۢ	2	from	0	0	0
7	148	5	بَعْدِهِۦ	555	after him	0	1	0
7	148	6	مِنْ	2	from	0	0	0
7	148	7	حُلِيِّهِمْ	98102	their ornaments	0	1	0
7	148	8	عِجْلًا	42592	a calf -	0	0	1
7	148	9	جَسَدًا	34706	an image	0	1	0
7	148	10	لَّهُۥ	22	[for] it	0	0	0
7	148	11	خُوَارٌ	41125	(had) a lowing sound.	5	1	1
7	148	12	أَلَمْ	1424	Did not	0	0	0
7	148	13	يَرَوْا۟	10079	they see	0	1	0
7	148	14	أَنَّهُۥ	28	that it	0	0	0
7	148	15	لَا	10	(could) not	0	0	0
7	148	16	يُكَلِّمُهُمْ	31855	speak to them	0	1	1
7	148	17	وَلَا	19	and not	0	0	0
7	148	18	يَهْدِيهِمْ	32433	guide them	0	0	0
7	148	19	سَبِيلًا	5564	(to) a way?	1	1	1
7	148	20	ٱتَّخَذُوهُ	69092	They took it (for worship)	0	1	0
7	148	21	وَكَانُوا۟	2474	and they were	0	0	0
7	148	22	ظَٰلِمِينَ	35807	wrongdoers.	0	1	1
7	149	1	وَلَمَّا	656	And when	0	0	0
7	149	2	سُقِطَ	1774	(it was made to) fall	0	1	0
7	149	3	فِىٓ	1	into	0	0	0
7	149	4	أَيْدِيهِمْ	3663	their hands	0	1	1
7	149	5	وَرَأَوْا۟	22866	and they saw	0	1	0
7	149	6	أَنَّهُمْ	313	that they	0	0	0
7	149	7	قَدْ	51	(had) indeed	0	0	0
7	149	8	ضَلُّوا۟	25853	gone astray,	0	1	1
7	149	9	قَالُوا۟	266	they said,	0	1	0
7	149	10	لَئِن	4810	"If	0	0	0
7	149	11	لَّمْ	24	not	0	0	0
7	149	12	يَرْحَمْنَا	55317	has Mercy on us,	0	0	0
7	149	13	رَبُّنَا	1228	Our Lord,	0	1	0
7	149	14	وَيَغْفِرْ	11841	and forgive	0	0	0
7	149	15	لَنَا	286	[for] us,	0	1	1
7	149	16	لَنَكُونَنَّ	46146	we will surely be	0	0	0
7	149	17	مِنَ	2	among	0	0	0
7	149	18	ٱلْخَٰسِرِينَ	20122	the losers."	0	1	1
7	150	1	وَلَمَّا	656	And when	0	0	0
7	150	2	رَجَعَ	1457	returned	0	0	0
7	150	3	مُوسَىٰٓ	228	Musa	0	0	0
7	150	4	إِلَىٰ	8	to	0	0	0
7	150	5	قَوْمِهِۦ	2135	his people -	0	1	0
7	150	6	غَضْبَٰنَ	19885	angry,	0	0	0
7	150	7	أَسِفًا	29514	and grieved,	0	1	1
7	150	8	قَالَ	9	he said,	0	1	0
7	150	9	بِئْسَمَا	793127	"Evil is what	0	0	0
7	150	10	خَلَفْتُمُونِى	163919	you have done in my place	0	0	0
7	150	11	مِنۢ	2	from	0	0	0
7	150	12	بَعْدِىٓ	5536	after me.	3	1	1
7	150	13	أَعَجِلْتُمْ	155530	Were you impatient	0	0	0
7	150	14	أَمْرَ	211	(over the) matter	0	0	0
7	150	15	رَبِّكُمْ	2625	(of) your Lord?"	3	1	1
7	150	16	وَأَلْقَى	13428	And he cast down	0	0	0
7	150	17	ٱلْأَلْوَاحَ	23312	the tablets	0	1	1
7	150	18	وَأَخَذَ	1689	and seized	0	0	0
7	150	19	بِرَأْسِ	13644	by head,	0	0	0
7	150	20	أَخِيهِ	1981	his brother	0	1	0
7	150	21	يَجُرُّهُۥٓ	45248	dragging him	0	0	0
7	150	22	إِلَيْهِ	92	to himself.	5	0	1
7	150	23	قَالَ	9	He said,	0	1	0
7	150	24	ٱبْنَ	17	"O son	0	0	0
7	150	25	أُمَّ	140	(of) my mother!	0	1	1
7	150	26	إِنَّ	3	Indeed,	0	0	0
7	150	27	ٱلْقَوْمَ	846	the people	0	0	0
7	150	28	ٱسْتَضْعَفُونِى	174317	considered me weak	0	1	0
7	150	29	وَكَادُوا۟	75733	and were about to	0	0	0
7	150	30	يَقْتُلُونَنِى	149767	kill me.	0	1	1
7	150	31	فَلَا	81	So (let) not	0	0	0
7	150	32	تُشْمِتْ	72932	rejoice	0	0	0
7	150	33	بِىَ	796	over me	0	0	0
7	150	34	ٱلْأَعْدَآءَ	5882	the enemies,	0	1	1
7	150	35	وَلَا	19	and (do) not	0	0	0
7	150	36	تَجْعَلْنِى	29471	place me	0	0	0
7	150	37	مَعَ	37	with	0	0	0
7	150	38	ٱلْقَوْمِ	846	the people	0	0	0
7	150	39	ٱلظَّٰلِمِينَ	4921	(who are) wrongdoing.	0	1	1
7	151	1	قَالَ	9	He said,	0	0	0
7	151	2	رَبِّ	393	"O my Lord!	0	1	1
7	151	3	ٱغْفِرْ	4685	Forgive	0	0	0
7	151	4	لِى	161	me	0	0	0
7	151	5	وَلِأَخِى	101920	and my brother	0	1	1
7	151	6	وَأَدْخِلْنَا	97139	and admit us	0	0	0
7	151	7	فِى	1	into	0	0	0
7	151	8	رَحْمَتِكَ	14989	Your Mercy,	3	1	1
7	151	9	وَأَنتَ	981	for You	0	0	0
7	151	10	أَرْحَمُ	7394	(are) the Most Merciful	0	0	0
7	151	11	ٱلرَّٰحِمِينَ	13190	(of) the merciful."	0	1	1
7	152	1	إِنَّ	3	Indeed,	0	0	0
7	152	2	ٱلَّذِينَ	101	those who	0	0	0
7	152	3	ٱتَّخَذُوا۟	9137	took	0	0	0
7	152	4	ٱلْعِجْلَ	13999	the calf,	0	1	1
7	152	5	سَيَنَالُهُمْ	142799	will reach them	0	0	0
7	152	6	غَضَبٌ	4948	wrath	0	1	0
